VARIABLE,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
AnnualTechnologyEmission,EL54,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL54,OCGT,CO2,2023,3.399755963372991e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2025,1.90991391596043e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2030,2.092605665124298e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2035,2.69534329541256e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2040,3.0360257797715213e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2045,3.644189284440825e-09
AnnualTechnologyEmission,EL54,OCGT,CO2,2050,2.0707263455256826e-08
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL54,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL54,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL54,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Pigwn_Aoou,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Pournarou_I,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Pournarou_II,CO2,2050,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL54,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL54,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL54,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL54,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL61,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL61,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL61,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL61,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL61,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL61,CCGT,CO2,2025,9.658122743786123e-08
AnnualTechnologyEmission,EL61,CCGT,CO2,2030,9.409431816803721e-08
AnnualTechnologyEmission,EL61,CCGT,CO2,2035,8.621017041036773e-08
AnnualTechnologyEmission,EL61,CCGT,CO2,2040,6.571050662780811e-08
AnnualTechnologyEmission,EL61,CCGT,CO2,2045,6.065752844211124e-08
AnnualTechnologyEmission,EL61,CCGT,CO2,2050,2.2509038196352535e-07
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL61,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL61,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL61,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL61,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL61,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL61,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2023,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL61,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL61,OCGT,CO2,2023,3.3219401487396094e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2025,1.8109209765378174e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2030,2.0825774423945214e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2035,2.6611903287835234e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2040,3.0104692581087577e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2045,3.590406045726827e-09
AnnualTechnologyEmission,EL61,OCGT,CO2,2050,2.069635294047014e-08
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL61,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL61,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL61,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Plastira,CO2,2050,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL61,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL61,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL61,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL61,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL61,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL62,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL62,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL62,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL62,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL62,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL62,CCGT,CO2,2025,1.0660981418067377e-07
AnnualTechnologyEmission,EL62,CCGT,CO2,2030,1.0822221758313476e-07
AnnualTechnologyEmission,EL62,CCGT,CO2,2035,1.0099440856959286e-07
AnnualTechnologyEmission,EL62,CCGT,CO2,2040,7.783686033254117e-08
AnnualTechnologyEmission,EL62,CCGT,CO2,2045,7.19008055207407e-08
AnnualTechnologyEmission,EL62,CCGT,CO2,2050,2.3177983536509816e-07
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL62,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL62,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL62,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL62,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL62,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL62,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2023,0.0
