VARIABLE,REGION,STORAGE,YEAR,VALUE
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2023,4.7966228949264704e-06
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2025,1.586087975476613e-05
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2030,2.0536032019317703e-05
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2035,2.737232081625711e-05
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2040,7.026805629881107e-05
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2045,2.7573673757605777
ObjFunctionStor,EL62,BATTERY_STORAGE_NEW,2050,1.9446366655613916
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL62,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2023,2.824032762806794e-06
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2025,6.598700531546039e-06
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2030,1.4027727277389899e-05
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2035,2.1828508147375013e-05
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2040,4.6666125862305404e-05
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2045,0.00022472197792240984
ObjFunctionStor,EL63,BATTERY_STORAGE_NEW,2050,3.0838885615221634
