VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedFOM,EL30,BackStop,2023,1.1765284547352504e-06
UndiscountedFOM,EL30,BackStop,2025,6.160851326938509e-07
UndiscountedFOM,EL30,BackStop,2030,9.052269339520246e-07
UndiscountedFOM,EL30,BackStop,2035,1.3300857980412148e-06
UndiscountedFOM,EL30,BackStop,2040,1.954339825887225e-06
UndiscountedFOM,EL30,BackStop,2045,2.871560363472354e-06
UndiscountedFOM,EL30,BackStop,2050,1.740385757361002e-05
UndiscountedFOM,EL30,Batteries_New,2023,1.5372206730451236e-06
UndiscountedFOM,EL30,Batteries_New,2025,1.2560426771990255e-06
UndiscountedFOM,EL30,Batteries_New,2030,2.0938392800981368e-06
UndiscountedFOM,EL30,Batteries_New,2035,5.846703089769289
UndiscountedFOM,EL30,Batteries_New,2040,5.358278091330908
UndiscountedFOM,EL30,Batteries_New,2045,4.86996318878868
UndiscountedFOM,EL30,Batteries_New,2050,2.9731006214270366
UndiscountedFOM,EL30,Biomass,2023,0.0
UndiscountedFOM,EL30,Biomass,2025,1.985469465481341e-11
UndiscountedFOM,EL30,Biomass,2030,1.9168466651673653e-11
UndiscountedFOM,EL30,Biomass,2035,1.9237594783033353e-11
UndiscountedFOM,EL30,Biomass,2040,1.9303712544667425e-11
UndiscountedFOM,EL30,Biomass,2045,1.9377431238517334e-11
UndiscountedFOM,EL30,Biomass,2050,1.9488829336623707e-11
UndiscountedFOM,EL30,BiomassImports,2023,0.0
UndiscountedFOM,EL30,BiomassImports,2025,0.0
UndiscountedFOM,EL30,BiomassImports,2030,0.0
UndiscountedFOM,EL30,BiomassImports,2035,0.0
UndiscountedFOM,EL30,BiomassImports,2040,0.0
UndiscountedFOM,EL30,BiomassImports,2045,0.0
UndiscountedFOM,EL30,BiomassImports,2050,0.0
UndiscountedFOM,EL30,BiomassProduction,2023,0.0
UndiscountedFOM,EL30,BiomassProduction,2025,0.0
UndiscountedFOM,EL30,BiomassProduction,2030,0.0
UndiscountedFOM,EL30,BiomassProduction,2035,0.0
UndiscountedFOM,EL30,BiomassProduction,2040,0.0
UndiscountedFOM,EL30,BiomassProduction,2045,0.0
UndiscountedFOM,EL30,BiomassProduction,2050,0.0
UndiscountedFOM,EL30,Biomass_CCS,2023,0.0
UndiscountedFOM,EL30,Biomass_CCS,2025,0.0
UndiscountedFOM,EL30,Biomass_CCS,2030,0.0
UndiscountedFOM,EL30,Biomass_CCS,2035,0.0
UndiscountedFOM,EL30,Biomass_CCS,2040,0.0
UndiscountedFOM,EL30,Biomass_CCS,2045,0.0
UndiscountedFOM,EL30,Biomass_CCS,2050,0.0
UndiscountedFOM,EL30,Biomass_Ex,2023,3.150646875
UndiscountedFOM,EL30,Biomass_Ex,2025,3.103970625
UndiscountedFOM,EL30,Biomass_Ex,2030,2.98728
UndiscountedFOM,EL30,Biomass_Ex,2035,2.98728
UndiscountedFOM,EL30,Biomass_Ex,2040,2.98728
UndiscountedFOM,EL30,Biomass_Ex,2045,2.98728
UndiscountedFOM,EL30,Biomass_Ex,2050,2.98728
UndiscountedFOM,EL30,CCGT,2023,0.0
UndiscountedFOM,EL30,CCGT,2025,5.111466148959356e-07
UndiscountedFOM,EL30,CCGT,2030,5.147346754198629e-07
UndiscountedFOM,EL30,CCGT,2035,7.351791277791032e-07
UndiscountedFOM,EL30,CCGT,2040,7.354597543765786e-07
UndiscountedFOM,EL30,CCGT,2045,7.359119827269964e-07
UndiscountedFOM,EL30,CCGT,2050,2.7155922780610584e-06
UndiscountedFOM,EL30,CoalExtraction,2023,0.0
UndiscountedFOM,EL30,CoalExtraction,2025,0.0
UndiscountedFOM,EL30,CoalExtraction,2030,0.0
UndiscountedFOM,EL30,CoalExtraction,2035,0.0
UndiscountedFOM,EL30,CoalExtraction,2040,0.0
UndiscountedFOM,EL30,CoalExtraction,2045,0.0
UndiscountedFOM,EL30,CoalExtraction,2050,0.0
UndiscountedFOM,EL30,Elec_Network,2023,128.26015303027938
UndiscountedFOM,EL30,Elec_Network,2025,128.26015303030482
UndiscountedFOM,EL30,Elec_Network,2030,128.26015303038923
