VARIABLE,REGION,STORAGE,YEAR,VALUE
DiscountedvAnnCapexStor,EL65,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2023,1.3585627994958409e-06
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2025,1.0446567866873326e-06
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2030,0.37437712682142316
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2035,2.4932020333513045
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2040,1.9378531792756364
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2045,1.3098244461194235
DiscountedvAnnCapexStor,KARPATHOS,BATTERY_STORAGE_NEW,2050,1.2057902408115586
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,KARPATHOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,KARPATHOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2023,1.3869732657813522e-06
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2025,1.0660423472507347e-06
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2030,5.198444580932319
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2035,3.537974034556647
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2040,3.4458413734367297
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2045,3.809134210254455
DiscountedvAnnCapexStor,KOS,BATTERY_STORAGE_NEW,2050,3.2368822160187136
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,KOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,KOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,KOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2023,1.3590404460676769e-06
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2025,1.0450301380616422e-06
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2030,0.926993924676415
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2035,3.1092429475931542
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2040,2.709807177479745
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2045,2.259988573307468
DiscountedvAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2050,1.2224044664244111
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,LEMNOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,LEMNOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2023,1.3984672641852595e-06
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2025,1.07605639372167e-06
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2030,1.7454242923271979
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2035,1.187906446765896
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2040,0.8084688375873293
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2045,0.3353020301780144
DiscountedvAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2050,0.27661778251160657
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,LESVOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,LESVOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2023,1.3869582181909385e-06
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2025,1.0660356601514533e-06
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2030,0.7639249326673306
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2035,0.5199144805414402
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2040,0.684736361613749
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2045,1.1585132342173383
DiscountedvAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2050,0.9557442160724747
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,RODOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,RODOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,RODOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2023,1.3975393247672019e-06
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2025,1.0800459545684416e-06
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2030,1.3229374914014098
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2035,0.9003690307866432
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2040,0.6127757144956817
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2045,0.8296734495969045
DiscountedvAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2050,0.6844597447358097
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,SAMOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,SAMOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2023,1.375346423299402e-06
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2025,1.058322291950008e-06
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2030,3.077973197186728
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2035,2.094816842285936
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2040,1.4256968214777193
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2045,0.7208095552453911
DiscountedvAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2050,0.8787686999429318
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,SERIFOS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,SERIFOS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2023,1.3624384992304485e-06
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2025,1.0479136800563923e-06
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2030,0.14206565226793452
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2035,6.645182065814005
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2040,4.522598937230173
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2045,3.0608309130439
DiscountedvAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2050,1.7331078196766854
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,SKYROS,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,SKYROS,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2023,1.3868474720653374e-06
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2025,1.0659439682819367e-06
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2030,5.30136610523871e-06
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2035,9.548998419117524e-06
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2040,0.29975356092469985
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2045,0.790448653876209
DiscountedvAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2050,1.0237396153436837
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,THIRA,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,THIRA,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,THIRA,Thisavros_S,2050,-0.0
