REGION,FUEL,TIMESLICE,YEAR,VALUE
Crete,Elec_Demand,m1_d4_t10,2045,0.001613541
Crete,Elec_Demand,m1_d4_t11,2045,0.001642614
Crete,Elec_Demand,m1_d4_t12,2045,0.001608696
Crete,Elec_Demand,m1_d4_t13,2045,0.001560241
Crete,Elec_Demand,m1_d4_t14,2045,0.001526323
Crete,Elec_Demand,m1_d4_t15,2045,0.001502095
Crete,Elec_Demand,m1_d4_t16,2045,0.001487559
Crete,Elec_Demand,m1_d4_t17,2045,0.001623232
Crete,Elec_Demand,m1_d4_t18,2045,0.001831587
Crete,Elec_Demand,m1_d4_t19,2045,0.001875197
Crete,Elec_Demand,m1_d4_t20,2045,0.001831587
Crete,Elec_Demand,m1_d4_t21,2045,0.001705605
Crete,Elec_Demand,m1_d4_t22,2045,0.001511786
Crete,Elec_Demand,m1_d4_t23,2045,0.001313122
Crete,Elec_Demand,m1_d4_t24,2045,0.001167758
Crete,Elec_Demand,m1_d5_t1,2045,0.000839881
Crete,Elec_Demand,m1_d5_t2,2045,0.000785289
Crete,Elec_Demand,m1_d5_t3,2045,0.000764292
Crete,Elec_Demand,m1_d5_t4,2045,0.000747494
Crete,Elec_Demand,m1_d5_t5,2045,0.00078109
Crete,Elec_Demand,m1_d5_t6,2045,0.000835682
Crete,Elec_Demand,m1_d5_t7,2045,0.000911271
Crete,Elec_Demand,m1_d5_t8,2045,0.001037253
Crete,Elec_Demand,m1_d5_t9,2045,0.001159036
Crete,Elec_Demand,m1_d5_t10,2045,0.001213628
Crete,Elec_Demand,m1_d5_t11,2045,0.001255623
Crete,Elec_Demand,m1_d5_t12,2045,0.001259822
Crete,Elec_Demand,m1_d5_t13,2045,0.001247224
Crete,Elec_Demand,m1_d5_t14,2045,0.001209429
Crete,Elec_Demand,m1_d5_t15,2045,0.001192631
Crete,Elec_Demand,m1_d5_t16,2045,0.001196831
Crete,Elec_Demand,m1_d5_t17,2045,0.001285018
Crete,Elec_Demand,m1_d5_t18,2045,0.001427798
Crete,Elec_Demand,m1_d5_t19,2045,0.001440396
Crete,Elec_Demand,m1_d5_t20,2045,0.001381605
Crete,Elec_Demand,m1_d5_t21,2045,0.00127242
Crete,Elec_Demand,m1_d5_t22,2045,0.001150637
Crete,Elec_Demand,m1_d5_t23,2045,0.001037253
Crete,Elec_Demand,m1_d5_t24,2045,0.00091967
Crete,Elec_Demand,m2_d1_t1,2045,8.46342E-05
Crete,Elec_Demand,m2_d1_t2,2045,7.94657E-05
Crete,Elec_Demand,m2_d1_t3,2045,7.62354E-05
Crete,Elec_Demand,m2_d1_t4,2045,7.52663E-05
Crete,Elec_Demand,m2_d1_t5,2045,7.84966E-05
Crete,Elec_Demand,m2_d1_t6,2045,8.91566E-05
Crete,Elec_Demand,m2_d1_t7,2045,0.000110477
Crete,Elec_Demand,m2_d1_t8,2045,0.000130182
Crete,Elec_Demand,m2_d1_t9,2045,0.000147948
Crete,Elec_Demand,m2_d1_t10,2045,0.00015667
Crete,Elec_Demand,m2_d1_t11,2045,0.00016087
Crete,Elec_Demand,m2_d1_t12,2045,0.000161516
Crete,Elec_Demand,m2_d1_t13,2045,0.000161839
Crete,Elec_Demand,m2_d1_t14,2045,0.000157316
Crete,Elec_Demand,m2_d1_t15,2045,0.000156347
Crete,Elec_Demand,m2_d1_t16,2045,0.000154409
Crete,Elec_Demand,m2_d1_t17,2045,0.000157316
Crete,Elec_Demand,m2_d1_t18,2045,0.000165392
Crete,Elec_Demand,m2_d1_t19,2045,0.000166684
Crete,Elec_Demand,m2_d1_t20,2045,0.000163131
Crete,Elec_Demand,m2_d1_t21,2045,0.000150856
Crete,Elec_Demand,m2_d1_t22,2045,0.000134381
Crete,Elec_Demand,m2_d1_t23,2045,0.00011726
Crete,Elec_Demand,m2_d1_t24,2045,0.000103693
Crete,Elec_Demand,m2_d2_t1,2045,7.07438E-05
Crete,Elec_Demand,m2_d2_t2,2045,6.68675E-05
Crete,Elec_Demand,m2_d2_t3,2045,6.46063E-05
Crete,Elec_Demand,m2_d2_t4,2045,6.36372E-05
Crete,Elec_Demand,m2_d2_t5,2045,6.62214E-05
Crete,Elec_Demand,m2_d2_t6,2045,7.52663E-05
Crete,Elec_Demand,m2_d2_t7,2045,8.94797E-05
Crete,Elec_Demand,m2_d2_t8,2045,0.000101755
Crete,Elec_Demand,m2_d2_t9,2045,0.000109185
Crete,Elec_Demand,m2_d2_t10,2045,0.000110477
Crete,Elec_Demand,m2_d2_t11,2045,0.000112738
Crete,Elec_Demand,m2_d2_t12,2045,0.000113707
Crete,Elec_Demand,m2_d2_t13,2045,0.000111769
Crete,Elec_Demand,m2_d2_t14,2045,0.000108215
Crete,Elec_Demand,m2_d2_t15,2045,0.000104985
Crete,Elec_Demand,m2_d2_t16,2045,0.000105308
Crete,Elec_Demand,m2_d2_t17,2045,0.0001066
Crete,Elec_Demand,m2_d2_t18,2045,0.000120168
Crete,Elec_Demand,m2_d2_t19,2045,0.000127274
Crete,Elec_Demand,m2_d2_t20,2045,0.000126305
Crete,Elec_Demand,m2_d2_t21,2045,0.000118552
Crete,Elec_Demand,m2_d2_t22,2045,0.000107569
Crete,Elec_Demand,m2_d2_t23,2045,9.20639E-05
Crete,Elec_Demand,m2_d2_t24,2045,8.17269E-05
Crete,Elec_Demand,m2_d3_t1,2045,6.91287E-05
Crete,Elec_Demand,m2_d3_t2,2045,6.46063E-05
Crete,Elec_Demand,m2_d3_t3,2045,6.13759E-05
Crete,Elec_Demand,m2_d3_t4,2045,6.00838E-05
Crete,Elec_Demand,m2_d3_t5,2045,6.1699E-05
Crete,Elec_Demand,m2_d3_t6,2045,6.65444E-05
Crete,Elec_Demand,m2_d3_t7,2045,7.33281E-05
Crete,Elec_Demand,m2_d3_t8,2045,8.85106E-05
Crete,Elec_Demand,m2_d3_t9,2045,9.62633E-05
Crete,Elec_Demand,m2_d3_t10,2045,0.000102078
Crete,Elec_Demand,m2_d3_t11,2045,0.000107246
Crete,Elec_Demand,m2_d3_t12,2045,0.000111123
Crete,Elec_Demand,m2_d3_t13,2045,0.0001108
Crete,Elec_Demand,m2_d3_t14,2045,0.000108215
Crete,Elec_Demand,m2_d3_t15,2045,0.000105308
Crete,Elec_Demand,m2_d3_t16,2045,0.000114676
Crete,Elec_Demand,m2_d3_t17,2045,0.000118876
Crete,Elec_Demand,m2_d3_t18,2045,0.000125982
Crete,Elec_Demand,m2_d3_t19,2045,0.000128566
Crete,Elec_Demand,m2_d3_t20,2045,0.00012146
Crete,Elec_Demand,m2_d3_t21,2045,0.000111769
Crete,Elec_Demand,m2_d3_t22,2045,0.000100463
Crete,Elec_Demand,m2_d3_t23,2045,8.98027E-05
Crete,Elec_Demand,m2_d3_t24,2045,7.97887E-05
Crete,Elec_Demand,m2_d4_t1,2045,0.000683211
Crete,Elec_Demand,m2_d4_t2,2045,0.000642509
Crete,Elec_Demand,m2_d4_t3,2045,0.000625066
Crete,Elec_Demand,m2_d4_t4,2045,0.000616344
Crete,Elec_Demand,m2_d4_t5,2045,0.000648324
Crete,Elec_Demand,m2_d4_t6,2045,0.00072682
Crete,Elec_Demand,m2_d4_t7,2045,0.000904165
Crete,Elec_Demand,m2_d4_t8,2045,0.001034992
Crete,Elec_Demand,m2_d4_t9,2045,0.001148376
Crete,Elec_Demand,m2_d4_t10,2045,0.001200707
Crete,Elec_Demand,m2_d4_t11,2045,0.001232687
Crete,Elec_Demand,m2_d4_t12,2045,0.001221058
Crete,Elec_Demand,m2_d4_t13,2045,0.001226873
Crete,Elec_Demand,m2_d4_t14,2045,0.001206522
Crete,Elec_Demand,m2_d4_t15,2045,0.001183264
Crete,Elec_Demand,m2_d4_t16,2045,0.001194893
Crete,Elec_Demand,m2_d4_t17,2045,0.001232687
Crete,Elec_Demand,m2_d4_t18,2045,0.001328628
Crete,Elec_Demand,m2_d4_t19,2045,0.001351886
Crete,Elec_Demand,m2_d4_t20,2045,0.00132572
Crete,Elec_Demand,m2_d4_t21,2045,0.001232687
Crete,Elec_Demand,m2_d4_t22,2045,0.001098952
Crete,Elec_Demand,m2_d4_t23,2045,0.000944866
Crete,Elec_Demand,m2_d4_t24,2045,0.000837297
Crete,Elec_Demand,m2_d5_t1,2045,0.001090554
Crete,Elec_Demand,m2_d5_t2,2045,0.001028532
Crete,Elec_Demand,m2_d5_t3,2045,0.000992352
Crete,Elec_Demand,m2_d5_t4,2045,0.000982015
Crete,Elec_Demand,m2_d5_t5,2045,0.001023363
Crete,Elec_Demand,m2_d5_t6,2045,0.00117325
Crete,Elec_Demand,m2_d5_t7,2045,0.001431675
Crete,Elec_Demand,m2_d5_t8,2045,0.00165392
Crete,Elec_Demand,m2_d5_t9,2045,0.001855492
Crete,Elec_Demand,m2_d5_t10,2045,0.001948525
Crete,Elec_Demand,m2_d5_t11,2045,0.002005378
Crete,Elec_Demand,m2_d5_t12,2045,0.001989873
Crete,Elec_Demand,m2_d5_t13,2045,0.001995041
Crete,Elec_Demand,m2_d5_t14,2045,0.001958862
Crete,Elec_Demand,m2_d5_t15,2045,0.001917514
Crete,Elec_Demand,m2_d5_t16,2045,0.001938188
Crete,Elec_Demand,m2_d5_t17,2045,0.002005378
Crete,Elec_Demand,m2_d5_t18,2045,0.002175939
Crete,Elec_Demand,m2_d5_t19,2045,0.002217287
Crete,Elec_Demand,m2_d5_t20,2045,0.00217077
Crete,Elec_Demand,m2_d5_t21,2045,0.002005378
Crete,Elec_Demand,m2_d5_t22,2045,0.001767627
Crete,Elec_Demand,m2_d5_t23,2045,0.001493697
Crete,Elec_Demand,m2_d5_t24,2045,0.001323136
Crete,Elec_Demand,m3_d1_t1,2045,6.29911E-05
Crete,Elec_Demand,m3_d1_t2,2045,6.07299E-05
Crete,Elec_Demand,m3_d1_t3,2045,5.97608E-05
Crete,Elec_Demand,m3_d1_t4,2045,6.00838E-05
Crete,Elec_Demand,m3_d1_t5,2045,6.2345E-05
Crete,Elec_Demand,m3_d1_t6,2045,7.00978E-05
Crete,Elec_Demand,m3_d1_t7,2045,8.17269E-05
Crete,Elec_Demand,m3_d1_t8,2045,9.10948E-05
Crete,Elec_Demand,m3_d1_t9,2045,9.62633E-05
Crete,Elec_Demand,m3_d1_t10,2045,9.82015E-05
Crete,Elec_Demand,m3_d1_t11,2045,9.82015E-05
Crete,Elec_Demand,m3_d1_t12,2045,0.000101109
Crete,Elec_Demand,m3_d1_t13,2045,0.000102078
Crete,Elec_Demand,m3_d1_t14,2045,9.85245E-05
Crete,Elec_Demand,m3_d1_t15,2045,9.49712E-05
Crete,Elec_Demand,m3_d1_t16,2045,9.36791E-05
Crete,Elec_Demand,m3_d1_t17,2045,9.36791E-05
Crete,Elec_Demand,m3_d1_t18,2045,0.000104016
Crete,Elec_Demand,m3_d1_t19,2045,0.0001108
Crete,Elec_Demand,m3_d1_t20,2045,0.000110154
Crete,Elec_Demand,m3_d1_t21,2045,0.000101432
Crete,Elec_Demand,m3_d1_t22,2045,9.20639E-05
Crete,Elec_Demand,m3_d1_t23,2045,8.2373E-05
Crete,Elec_Demand,m3_d1_t24,2045,7.33281E-05
Crete,Elec_Demand,m3_d2_t1,2045,6.78366E-05
Crete,Elec_Demand,m3_d2_t2,2045,6.46063E-05
Crete,Elec_Demand,m3_d2_t3,2045,6.13759E-05
Crete,Elec_Demand,m3_d2_t4,2045,5.81456E-05
Crete,Elec_Demand,m3_d2_t5,2045,6.13759E-05
Crete,Elec_Demand,m3_d2_t6,2045,6.62214E-05
Crete,Elec_Demand,m3_d2_t7,2045,6.94517E-05
Crete,Elec_Demand,m3_d2_t8,2045,7.62354E-05
Crete,Elec_Demand,m3_d2_t9,2045,8.46342E-05
Crete,Elec_Demand,m3_d2_t10,2045,9.04488E-05
Crete,Elec_Demand,m3_d2_t11,2045,9.36791E-05
Crete,Elec_Demand,m3_d2_t12,2045,0.00010014
Crete,Elec_Demand,m3_d2_t13,2045,0.000101755
Crete,Elec_Demand,m3_d2_t14,2045,0.00010014
Crete,Elec_Demand,m3_d2_t15,2045,9.69094E-05
Crete,Elec_Demand,m3_d2_t16,2045,0.000101755
Crete,Elec_Demand,m3_d2_t17,2045,0.0001066
Crete,Elec_Demand,m3_d2_t18,2045,0.000109831
Crete,Elec_Demand,m3_d2_t19,2045,0.000114676
Crete,Elec_Demand,m3_d2_t20,2045,0.000113061
Crete,Elec_Demand,m3_d2_t21,2045,0.0001066
Crete,Elec_Demand,m3_d2_t22,2045,0.00010014
Crete,Elec_Demand,m3_d2_t23,2045,9.36791E-05
Crete,Elec_Demand,m3_d2_t24,2045,8.72184E-05
Crete,Elec_Demand,m3_d3_t1,2045,6.62214E-05
Crete,Elec_Demand,m3_d3_t2,2045,6.1699E-05
Crete,Elec_Demand,m3_d3_t3,2045,6.00838E-05
Crete,Elec_Demand,m3_d3_t4,2045,5.87917E-05
Crete,Elec_Demand,m3_d3_t5,2045,5.97608E-05
Crete,Elec_Demand,m3_d3_t6,2045,6.39602E-05
Crete,Elec_Demand,m3_d3_t7,2045,7.36511E-05
Crete,Elec_Demand,m3_d3_t8,2045,8.68954E-05
Crete,Elec_Demand,m3_d3_t9,2045,9.271E-05
Crete,Elec_Demand,m3_d3_t10,2045,9.46482E-05
Crete,Elec_Demand,m3_d3_t11,2045,0.00010014
Crete,Elec_Demand,m3_d3_t12,2045,0.00010337
Crete,Elec_Demand,m3_d3_t13,2045,0.000100786
Crete,Elec_Demand,m3_d3_t14,2045,9.46482E-05
Crete,Elec_Demand,m3_d3_t15,2045,9.3033E-05
Crete,Elec_Demand,m3_d3_t16,2045,9.17409E-05
Crete,Elec_Demand,m3_d3_t17,2045,9.43251E-05
Crete,Elec_Demand,m3_d3_t18,2045,0.000102724
Crete,Elec_Demand,m3_d3_t19,2045,0.000109185
Crete,Elec_Demand,m3_d3_t20,2045,0.000105954
Crete,Elec_Demand,m3_d3_t21,2045,9.78785E-05
Crete,Elec_Demand,m3_d3_t22,2045,9.01257E-05
Crete,Elec_Demand,m3_d3_t23,2045,8.20499E-05
Crete,Elec_Demand,m3_d3_t24,2045,7.2682E-05
Crete,Elec_Demand,m3_d4_t1,2045,0.001499511
Crete,Elec_Demand,m3_d4_t2,2045,0.001414231
Crete,Elec_Demand,m3_d4_t3,2045,0.001392911
Crete,Elec_Demand,m3_d4_t4,2045,0.001378697
Crete,Elec_Demand,m3_d4_t5,2045,0.001414231
Crete,Elec_Demand,m3_d4_t6,2045,0.001549258
Crete,Elec_Demand,m3_d4_t7,2045,0.001819312
Crete,Elec_Demand,m3_d4_t8,2045,0.002032513
Crete,Elec_Demand,m3_d4_t9,2045,0.002139113
Crete,Elec_Demand,m3_d4_t10,2045,0.002195967
Crete,Elec_Demand,m3_d4_t11,2045,0.002238607
Crete,Elec_Demand,m3_d4_t12,2045,0.002281247
Crete,Elec_Demand,m3_d4_t13,2045,0.002203073
Crete,Elec_Demand,m3_d4_t14,2045,0.002110686
Crete,Elec_Demand,m3_d4_t15,2045,0.002075153
Crete,Elec_Demand,m3_d4_t16,2045,0.002096473
Crete,Elec_Demand,m3_d4_t17,2045,0.00214622
Crete,Elec_Demand,m3_d4_t18,2045,0.002402061
Crete,Elec_Demand,m3_d4_t19,2045,0.002579728
Crete,Elec_Demand,m3_d4_t20,2045,0.002586834
Crete,Elec_Demand,m3_d4_t21,2045,0.002444701
Crete,Elec_Demand,m3_d4_t22,2045,0.002203073
Crete,Elec_Demand,m3_d4_t23,2045,0.001947233
Crete,Elec_Demand,m3_d4_t24,2045,0.001726925
Crete,Elec_Demand,m3_d5_t1,2045,0.000412834
Crete,Elec_Demand,m3_d5_t2,2045,0.000379885
Crete,Elec_Demand,m3_d5_t3,2045,0.000370194
Crete,Elec_Demand,m3_d5_t4,2045,0.000370194
Crete,Elec_Demand,m3_d5_t5,2045,0.000383761
Crete,Elec_Demand,m3_d5_t6,2045,0.000436092
Crete,Elec_Demand,m3_d5_t7,2045,0.000519434
Crete,Elec_Demand,m3_d5_t8,2045,0.000596962
Crete,Elec_Demand,m3_d5_t9,2045,0.000647355
Crete,Elec_Demand,m3_d5_t10,2045,0.000655107
Crete,Elec_Demand,m3_d5_t11,2045,0.000647355
Crete,Elec_Demand,m3_d5_t12,2045,0.000649293
Crete,Elec_Demand,m3_d5_t13,2045,0.000647355
Crete,Elec_Demand,m3_d5_t14,2045,0.000618282
Crete,Elec_Demand,m3_d5_t15,2045,0.000587271
Crete,Elec_Demand,m3_d5_t16,2045,0.000581456
Crete,Elec_Demand,m3_d5_t17,2045,0.000583394
Crete,Elec_Demand,m3_d5_t18,2045,0.000600838
Crete,Elec_Demand,m3_d5_t19,2045,0.000653169
Crete,Elec_Demand,m3_d5_t20,2045,0.000719068
Crete,Elec_Demand,m3_d5_t21,2045,0.000693871
Crete,Elec_Demand,m3_d5_t22,2045,0.000626035
Crete,Elec_Demand,m3_d5_t23,2045,0.000554322
Crete,Elec_Demand,m3_d5_t24,2045,0.0004923
Crete,Elec_Demand,m4_d1_t1,2045,7.00978E-05
Crete,Elec_Demand,m4_d1_t2,2045,6.65444E-05
Crete,Elec_Demand,m4_d1_t3,2045,6.46063E-05
Crete,Elec_Demand,m4_d1_t4,2045,6.46063E-05
Crete,Elec_Demand,m4_d1_t5,2045,6.71905E-05
Crete,Elec_Demand,m4_d1_t6,2045,7.59123E-05
Crete,Elec_Demand,m4_d1_t7,2045,8.81875E-05
Crete,Elec_Demand,m4_d1_t8,2045,9.88476E-05
Crete,Elec_Demand,m4_d1_t9,2045,0.000108215
Crete,Elec_Demand,m4_d1_t10,2045,0.000111446
Crete,Elec_Demand,m4_d1_t11,2045,0.000113061
Crete,Elec_Demand,m4_d1_t12,2045,0.00011403
Crete,Elec_Demand,m4_d1_t13,2045,0.000112092
Crete,Elec_Demand,m4_d1_t14,2045,0.000107246
Crete,Elec_Demand,m4_d1_t15,2045,0.000101109
Crete,Elec_Demand,m4_d1_t16,2045,0.000100463
Crete,Elec_Demand,m4_d1_t17,2045,9.98167E-05
Crete,Elec_Demand,m4_d1_t18,2045,0.00010337
Crete,Elec_Demand,m4_d1_t19,2045,0.000108862
Crete,Elec_Demand,m4_d1_t20,2045,0.000119522
Crete,Elec_Demand,m4_d1_t21,2045,0.00011403
Crete,Elec_Demand,m4_d1_t22,2045,0.000102401
Crete,Elec_Demand,m4_d1_t23,2045,8.98027E-05
Crete,Elec_Demand,m4_d1_t24,2045,7.94657E-05
Crete,Elec_Demand,m4_d2_t1,2045,0
Crete,Elec_Demand,m4_d2_t2,2045,0
Crete,Elec_Demand,m4_d2_t3,2045,0
Crete,Elec_Demand,m4_d2_t4,2045,0
Crete,Elec_Demand,m4_d2_t5,2045,0
Crete,Elec_Demand,m4_d2_t6,2045,0
Crete,Elec_Demand,m4_d2_t7,2045,0
Crete,Elec_Demand,m4_d2_t8,2045,0
Crete,Elec_Demand,m4_d2_t9,2045,0
Crete,Elec_Demand,m4_d2_t10,2045,0
Crete,Elec_Demand,m4_d2_t11,2045,0
Crete,Elec_Demand,m4_d2_t12,2045,0
Crete,Elec_Demand,m4_d2_t13,2045,0
Crete,Elec_Demand,m4_d2_t14,2045,0
Crete,Elec_Demand,m4_d2_t15,2045,0
Crete,Elec_Demand,m4_d2_t16,2045,0
Crete,Elec_Demand,m4_d2_t17,2045,0
Crete,Elec_Demand,m4_d2_t18,2045,0
Crete,Elec_Demand,m4_d2_t19,2045,0
Crete,Elec_Demand,m4_d2_t20,2045,0
Crete,Elec_Demand,m4_d2_t21,2045,0
Crete,Elec_Demand,m4_d2_t22,2045,0
Crete,Elec_Demand,m4_d2_t23,2045,0
Crete,Elec_Demand,m4_d2_t24,2045,0
Crete,Elec_Demand,m4_d3_t1,2045,7.49433E-05
Crete,Elec_Demand,m4_d3_t2,2045,7.2359E-05
Crete,Elec_Demand,m4_d3_t3,2045,7.00978E-05
Crete,Elec_Demand,m4_d3_t4,2045,6.97748E-05
Crete,Elec_Demand,m4_d3_t5,2045,7.2359E-05
Crete,Elec_Demand,m4_d3_t6,2045,7.91427E-05
Crete,Elec_Demand,m4_d3_t7,2045,9.43251E-05
Crete,Elec_Demand,m4_d3_t8,2045,0.000109508
Crete,Elec_Demand,m4_d3_t9,2045,0.000116614
Crete,Elec_Demand,m4_d3_t10,2045,0.000119845
Crete,Elec_Demand,m4_d3_t11,2045,0.000118552
Crete,Elec_Demand,m4_d3_t12,2045,0.000117583
Crete,Elec_Demand,m4_d3_t13,2045,0.000115322
Crete,Elec_Demand,m4_d3_t14,2045,0.000110477
Crete,Elec_Demand,m4_d3_t15,2045,0.0001066
Crete,Elec_Demand,m4_d3_t16,2045,0.000104016
Crete,Elec_Demand,m4_d3_t17,2045,0.000101432
Crete,Elec_Demand,m4_d3_t18,2045,0.000109831
Crete,Elec_Demand,m4_d3_t19,2045,0.000114353
Crete,Elec_Demand,m4_d3_t20,2045,0.000125659
Crete,Elec_Demand,m4_d3_t21,2045,0.000122106
Crete,Elec_Demand,m4_d3_t22,2045,0.000110477
Crete,Elec_Demand,m4_d3_t23,2045,9.52942E-05
Crete,Elec_Demand,m4_d3_t24,2045,8.46342E-05
Crete,Elec_Demand,m4_d4_t1,2045,0.00093033
Crete,Elec_Demand,m4_d4_t2,2045,0.000856679
Crete,Elec_Demand,m4_d4_t3,2045,0.000825668
Crete,Elec_Demand,m4_d4_t4,2045,0.000829544
Crete,Elec_Demand,m4_d4_t5,2045,0.000872184
Crete,Elec_Demand,m4_d4_t6,2045,0.000961341
Crete,Elec_Demand,m4_d4_t7,2045,0.00111252
Crete,Elec_Demand,m4_d4_t8,2045,0.001201676
Crete,Elec_Demand,m4_d4_t9,2045,0.001286957
Crete,Elec_Demand,m4_d4_t10,2045,0.001317968
Crete,Elec_Demand,m4_d4_t11,2045,0.001302462
Crete,Elec_Demand,m4_d4_t12,2045,0.00128308
Crete,Elec_Demand,m4_d4_t13,2045,0.001271451
Crete,Elec_Demand,m4_d4_t14,2045,0.001232687
Crete,Elec_Demand,m4_d4_t15,2045,0.001209429
Crete,Elec_Demand,m4_d4_t16,2045,0.001244316
Crete,Elec_Demand,m4_d4_t17,2045,0.001294709
Crete,Elec_Demand,m4_d4_t18,2045,0.001341226
Crete,Elec_Demand,m4_d4_t19,2045,0.001376113
Crete,Elec_Demand,m4_d4_t20,2045,0.001426506
Crete,Elec_Demand,m4_d4_t21,2045,0.001434259
Crete,Elec_Demand,m4_d4_t22,2045,0.001317968
Crete,Elec_Demand,m4_d4_t23,2045,0.001143531
Crete,Elec_Demand,m4_d4_t24,2045,0.001046621
Crete,Elec_Demand,m4_d5_t1,2045,0.00113707
Crete,Elec_Demand,m4_d5_t2,2045,0.001090554
Crete,Elec_Demand,m4_d5_t3,2045,0.001054374
Crete,Elec_Demand,m4_d5_t4,2045,0.001044037
Crete,Elec_Demand,m4_d5_t5,2045,0.001059543
Crete,Elec_Demand,m4_d5_t6,2045,0.001126733
Crete,Elec_Demand,m4_d5_t7,2045,0.001250777
Crete,Elec_Demand,m4_d5_t8,2045,0.001467854
Crete,Elec_Demand,m4_d5_t9,2045,0.001597067
Crete,Elec_Demand,m4_d5_t10,2045,0.001633246
Crete,Elec_Demand,m4_d5_t11,2045,0.001669426
Crete,Elec_Demand,m4_d5_t12,2045,0.001664257
Crete,Elec_Demand,m4_d5_t13,2045,0.001664257
Crete,Elec_Demand,m4_d5_t14,2045,0.001555719
Crete,Elec_Demand,m4_d5_t15,2045,0.001498865
Crete,Elec_Demand,m4_d5_t16,2045,0.001467854
Crete,Elec_Demand,m4_d5_t17,2045,0.00148336
Crete,Elec_Demand,m4_d5_t18,2045,0.001498865
Crete,Elec_Demand,m4_d5_t19,2045,0.001576393
Crete,Elec_Demand,m4_d5_t20,2045,0.001726279
Crete,Elec_Demand,m4_d5_t21,2045,0.001648752
Crete,Elec_Demand,m4_d5_t22,2045,0.001457517
Crete,Elec_Demand,m4_d5_t23,2045,0.00127662
Crete,Elec_Demand,m4_d5_t24,2045,0.001131902
Crete,Elec_Demand,m5_d1_t1,2045,8.2696E-05
Crete,Elec_Demand,m5_d1_t2,2045,7.94657E-05
Crete,Elec_Demand,m5_d1_t3,2045,7.78505E-05
Crete,Elec_Demand,m5_d1_t4,2045,7.78505E-05
Crete,Elec_Demand,m5_d1_t5,2045,8.14039E-05
Crete,Elec_Demand,m5_d1_t6,2045,8.78645E-05
Crete,Elec_Demand,m5_d1_t7,2045,0.000105954
Crete,Elec_Demand,m5_d1_t8,2045,0.000119845
Crete,Elec_Demand,m5_d1_t9,2045,0.000128889
Crete,Elec_Demand,m5_d1_t10,2045,0.000131474
Crete,Elec_Demand,m5_d1_t11,2045,0.000132443
Crete,Elec_Demand,m5_d1_t12,2045,0.000135673
Crete,Elec_Demand,m5_d1_t13,2045,0.00013212
Crete,Elec_Demand,m5_d1_t14,2045,0.000124367
Crete,Elec_Demand,m5_d1_t15,2045,0.000118876
Crete,Elec_Demand,m5_d1_t16,2045,0.000117583
Crete,Elec_Demand,m5_d1_t17,2045,0.000120491
Crete,Elec_Demand,m5_d1_t18,2045,0.000124044
Crete,Elec_Demand,m5_d1_t19,2045,0.000126628
Crete,Elec_Demand,m5_d1_t20,2045,0.00013212
Crete,Elec_Demand,m5_d1_t21,2045,0.000130828
Crete,Elec_Demand,m5_d1_t22,2045,0.000116937
Crete,Elec_Demand,m5_d1_t23,2045,0.000101755
Crete,Elec_Demand,m5_d1_t24,2045,9.04488E-05
Crete,Elec_Demand,m5_d2_t1,2045,8.20499E-05
Crete,Elec_Demand,m5_d2_t2,2045,7.91427E-05
Crete,Elec_Demand,m5_d2_t3,2045,7.72045E-05
Crete,Elec_Demand,m5_d2_t4,2045,7.65584E-05
Crete,Elec_Demand,m5_d2_t5,2045,7.97887E-05
Crete,Elec_Demand,m5_d2_t6,2045,8.46342E-05
Crete,Elec_Demand,m5_d2_t7,2045,9.78785E-05
Crete,Elec_Demand,m5_d2_t8,2045,0.000114676
Crete,Elec_Demand,m5_d2_t9,2045,0.000126951
Crete,Elec_Demand,m5_d2_t10,2045,0.000129536
Crete,Elec_Demand,m5_d2_t11,2045,0.000129536
Crete,Elec_Demand,m5_d2_t12,2045,0.000128566
Crete,Elec_Demand,m5_d2_t13,2045,0.000128243
Crete,Elec_Demand,m5_d2_t14,2045,0.000123398
Crete,Elec_Demand,m5_d2_t15,2045,0.000117906
Crete,Elec_Demand,m5_d2_t16,2045,0.000115322
Crete,Elec_Demand,m5_d2_t17,2045,0.000116937
Crete,Elec_Demand,m5_d2_t18,2045,0.000119845
Crete,Elec_Demand,m5_d2_t19,2045,0.000122752
Crete,Elec_Demand,m5_d2_t20,2045,0.000127597
Crete,Elec_Demand,m5_d2_t21,2045,0.000124367
Crete,Elec_Demand,m5_d2_t22,2045,0.000110477
Crete,Elec_Demand,m5_d2_t23,2045,9.94936E-05
Crete,Elec_Demand,m5_d2_t24,2045,8.81875E-05
Crete,Elec_Demand,m5_d3_t1,2045,8.22115E-05
Crete,Elec_Demand,m5_d3_t2,2045,7.79442E-05
Crete,Elec_Demand,m5_d3_t3,2045,7.61805E-05
Crete,Elec_Demand,m5_d3_t4,2045,7.59673E-05
Crete,Elec_Demand,m5_d3_t5,2045,7.74532E-05
Crete,Elec_Demand,m5_d3_t6,2045,8.41593E-05
Crete,Elec_Demand,m5_d3_t7,2045,0.000100311
Crete,Elec_Demand,m5_d3_t8,2045,0.000114402
Crete,Elec_Demand,m5_d3_t9,2045,0.000125982
Crete,Elec_Demand,m5_d3_t10,2045,0.000129536
Crete,Elec_Demand,m5_d3_t11,2045,0.000132766
Crete,Elec_Demand,m5_d3_t12,2045,0.000134058
Crete,Elec_Demand,m5_d3_t13,2045,0.000134704
Crete,Elec_Demand,m5_d3_t14,2045,0.000131512
