REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
EL53,ALBANIA,m3_d5_t21,2023,30.74337569
EL53,ALBANIA,m3_d5_t22,2023,20.32488683
EL53,ALBANIA,m3_d5_t23,2023,20.48619546
EL53,ALBANIA,m3_d5_t24,2023,17.28306704
EL53,ALBANIA,m4_d1_t1,2023,27.85774361
EL53,ALBANIA,m4_d1_t2,2023,26.75674823
EL53,ALBANIA,m4_d1_t3,2023,11.98292648
EL53,ALBANIA,m4_d1_t4,2023,9.875672527
EL53,ALBANIA,m4_d1_t5,2023,8.213937638
EL53,ALBANIA,m4_d1_t6,2023,8.075673101
EL53,ALBANIA,m4_d1_t7,2023,11.09188836
EL53,ALBANIA,m4_d1_t8,2023,16.78633889
EL53,ALBANIA,m4_d1_t9,2023,11.66030923
EL53,ALBANIA,m4_d1_t10,2023,4.918632856
EL53,ALBANIA,m4_d1_t11,2023,2.560454376
EL53,ALBANIA,m4_d1_t12,2023,4.918632856
EL53,ALBANIA,m4_d1_t13,2023,4.918632856
EL53,ALBANIA,m4_d1_t14,2023,5.786626889
EL53,ALBANIA,m4_d1_t15,2023,5.786626889
EL53,ALBANIA,m4_d1_t16,2023,5.786626889
EL53,ALBANIA,m4_d1_t17,2023,51.27053842
EL53,ALBANIA,m4_d1_t18,2023,27.88334815
EL53,ALBANIA,m4_d1_t19,2023,29.77808439
EL53,ALBANIA,m4_d1_t20,2023,51.2602966
EL53,ALBANIA,m4_d1_t21,2023,51.30638478
EL53,ALBANIA,m4_d1_t22,2023,34.233275
EL53,ALBANIA,m4_d1_t23,2023,31.7752388
EL53,ALBANIA,m4_d1_t24,2023,51.3780775
EL53,ALBANIA,m4_d2_t1,2023,38.40681564
EL53,ALBANIA,m4_d2_t2,2023,31.76243653
EL53,ALBANIA,m4_d2_t3,2023,35.84636126
EL53,ALBANIA,m4_d2_t4,2023,36.88334528
EL53,ALBANIA,m4_d2_t5,2023,28.95873899
EL53,ALBANIA,m4_d2_t6,2023,40.96983047
EL53,ALBANIA,m4_d2_t7,2023,35.66712945
EL53,ALBANIA,m4_d2_t8,2023,45.57608789
EL53,ALBANIA,m4_d2_t9,2023,31.1863343
EL53,ALBANIA,m4_d2_t10,2023,29.27879579
EL53,ALBANIA,m4_d2_t11,2023,21.73825765
EL53,ALBANIA,m4_d2_t12,2023,16.40227073
EL53,ALBANIA,m4_d2_t13,2023,14.81990993
EL53,ALBANIA,m4_d2_t14,2023,15.13228536
EL53,ALBANIA,m4_d2_t15,2023,16.34594073
EL53,ALBANIA,m4_d2_t16,2023,18.92175784
EL53,ALBANIA,m4_d2_t17,2023,23.4640039
EL53,ALBANIA,m4_d2_t18,2023,30.29017527
EL53,ALBANIA,m4_d2_t19,2023,64.01135939
EL53,ALBANIA,m4_d2_t20,2023,68.38205501
EL53,ALBANIA,m4_d2_t21,2023,69.91576719
EL53,ALBANIA,m4_d2_t22,2023,64.01135939
EL53,ALBANIA,m4_d2_t23,2023,57.81762026
EL53,ALBANIA,m4_d2_t24,2023,43.89899027
EL53,ALBANIA,m4_d3_t1,2023,24.93882562
