REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
EL65,RooftopPV,Elec_Demand,1,2050,1
EL65,RooftopPV_Ex,Elec_Demand,1,2023,1
EL65,RooftopPV_Ex,Elec_Demand,1,2025,1
EL65,RooftopPV_Ex,Elec_Demand,1,2030,1
EL65,RooftopPV_Ex,Elec_Demand,1,2035,1
EL65,RooftopPV_Ex,Elec_Demand,1,2040,1
EL65,RooftopPV_Ex,Elec_Demand,1,2045,1
EL65,RooftopPV_Ex,Elec_Demand,1,2050,1
EL65,RoR,Elec_Transmission,1,2023,1
EL65,RoR,Elec_Transmission,1,2025,1
EL65,RoR,Elec_Transmission,1,2030,1
EL65,RoR,Elec_Transmission,1,2035,1
EL65,RoR,Elec_Transmission,1,2040,1
EL65,RoR,Elec_Transmission,1,2045,1
EL65,RoR,Elec_Transmission,1,2050,1
EL65,RoR_Ex,Elec_Transmission,1,2023,1
EL65,RoR_Ex,Elec_Transmission,1,2025,1
EL65,RoR_Ex,Elec_Transmission,1,2030,1
EL65,RoR_Ex,Elec_Transmission,1,2035,1
EL65,RoR_Ex,Elec_Transmission,1,2040,1
EL65,RoR_Ex,Elec_Transmission,1,2045,1
EL65,RoR_Ex,Elec_Transmission,1,2050,1
SAMOS,Samos,Elec_Transmission,1,2023,1
SAMOS,Samos,Elec_Transmission,1,2025,1
SAMOS,Samos,Elec_Transmission,1,2030,1
SAMOS,Samos,Elec_Transmission,1,2035,1
SAMOS,Samos,Elec_Transmission,1,2040,1
SAMOS,Samos,Elec_Transmission,1,2045,1
SAMOS,Samos,Elec_Transmission,1,2050,1
EL63,Stratou_I,Elec_Transmission,1,2023,1
EL63,Stratou_I,Elec_Transmission,1,2025,1
EL63,Stratou_I,Elec_Transmission,1,2030,1
EL63,Stratou_I,Elec_Transmission,1,2035,1
EL63,Stratou_I,Elec_Transmission,1,2040,1
EL63,Stratou_I,Elec_Transmission,1,2045,1
EL63,Stratou_I,Elec_Transmission,1,2050,1
THIRA,Thira,Elec_Transmission,1,2023,1
THIRA,Thira,Elec_Transmission,1,2025,1
THIRA,Thira,Elec_Transmission,1,2030,1
THIRA,Thira,Elec_Transmission,1,2035,1
THIRA,Thira,Elec_Transmission,1,2040,1
THIRA,Thira,Elec_Transmission,1,2045,1
THIRA,Thira,Elec_Transmission,1,2050,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2023,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2025,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2030,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2035,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2040,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2045,1
EL64,THIS_Ag.Nikolaos,Elec_Transmission,1,2050,1
EL51,Wind,Elec_Transmission,1,2023,1
EL51,Wind,Elec_Transmission,1,2025,1
EL51,Wind,Elec_Transmission,1,2030,1
EL51,Wind,Elec_Transmission,1,2035,1
EL51,Wind,Elec_Transmission,1,2040,1
EL51,Wind,Elec_Transmission,1,2045,1
EL51,Wind,Elec_Transmission,1,2050,1
EL51,Wind_Ex,Elec_Transmission,1,2023,1
EL51,Wind_Ex,Elec_Transmission,1,2025,1
EL51,Wind_Ex,Elec_Transmission,1,2030,1
EL51,Wind_Ex,Elec_Transmission,1,2035,1
EL51,Wind_Ex,Elec_Transmission,1,2040,1
EL51,Wind_Ex,Elec_Transmission,1,2045,1
EL51,Wind_Ex,Elec_Transmission,1,2050,1
EL52,Wind,Elec_Transmission,1,2023,1
EL52,Wind,Elec_Transmission,1,2025,1
EL52,Wind,Elec_Transmission,1,2030,1
EL52,Wind,Elec_Transmission,1,2035,1
EL52,Wind,Elec_Transmission,1,2040,1
EL52,Wind,Elec_Transmission,1,2045,1
EL52,Wind,Elec_Transmission,1,2050,1
EL52,Wind_Ex,Elec_Transmission,1,2023,1
EL52,Wind_Ex,Elec_Transmission,1,2025,1
EL52,Wind_Ex,Elec_Transmission,1,2030,1
EL52,Wind_Ex,Elec_Transmission,1,2035,1
EL52,Wind_Ex,Elec_Transmission,1,2040,1
EL52,Wind_Ex,Elec_Transmission,1,2045,1
EL52,Wind_Ex,Elec_Transmission,1,2050,1
EL53,Wind,Elec_Transmission,1,2023,1
EL53,Wind,Elec_Transmission,1,2025,1
EL53,Wind,Elec_Transmission,1,2030,1
EL53,Wind,Elec_Transmission,1,2035,1
EL53,Wind,Elec_Transmission,1,2040,1
EL53,Wind,Elec_Transmission,1,2045,1
EL53,Wind,Elec_Transmission,1,2050,1
EL53,Wind_Ex,Elec_Transmission,1,2023,1
EL53,Wind_Ex,Elec_Transmission,1,2025,1
EL53,Wind_Ex,Elec_Transmission,1,2030,1
EL53,Wind_Ex,Elec_Transmission,1,2035,1
EL53,Wind_Ex,Elec_Transmission,1,2040,1
EL53,Wind_Ex,Elec_Transmission,1,2045,1
EL53,Wind_Ex,Elec_Transmission,1,2050,1
EL54,Wind,Elec_Transmission,1,2023,1
EL54,Wind,Elec_Transmission,1,2025,1
EL54,Wind,Elec_Transmission,1,2030,1
EL54,Wind,Elec_Transmission,1,2035,1
EL54,Wind,Elec_Transmission,1,2040,1
EL54,Wind,Elec_Transmission,1,2045,1
EL54,Wind,Elec_Transmission,1,2050,1
EL54,Wind_Ex,Elec_Transmission,1,2023,1
EL54,Wind_Ex,Elec_Transmission,1,2025,1
EL54,Wind_Ex,Elec_Transmission,1,2030,1
EL54,Wind_Ex,Elec_Transmission,1,2035,1
EL54,Wind_Ex,Elec_Transmission,1,2040,1
EL54,Wind_Ex,Elec_Transmission,1,2045,1
EL54,Wind_Ex,Elec_Transmission,1,2050,1
EL61,Wind,Elec_Transmission,1,2023,1
EL61,Wind,Elec_Transmission,1,2025,1
EL61,Wind,Elec_Transmission,1,2030,1
EL61,Wind,Elec_Transmission,1,2035,1
EL61,Wind,Elec_Transmission,1,2040,1
EL61,Wind,Elec_Transmission,1,2045,1
EL61,Wind,Elec_Transmission,1,2050,1
EL61,Wind_Ex,Elec_Transmission,1,2023,1
EL61,Wind_Ex,Elec_Transmission,1,2025,1
EL61,Wind_Ex,Elec_Transmission,1,2030,1
EL61,Wind_Ex,Elec_Transmission,1,2035,1
EL61,Wind_Ex,Elec_Transmission,1,2040,1
EL61,Wind_Ex,Elec_Transmission,1,2045,1
EL61,Wind_Ex,Elec_Transmission,1,2050,1
EL62,Wind,Elec_Transmission,1,2023,1
EL62,Wind,Elec_Transmission,1,2025,1
EL62,Wind,Elec_Transmission,1,2030,1
EL62,Wind,Elec_Transmission,1,2035,1
EL62,Wind,Elec_Transmission,1,2040,1
EL62,Wind,Elec_Transmission,1,2045,1
EL62,Wind,Elec_Transmission,1,2050,1
EL62,Wind_Ex,Elec_Transmission,1,2023,1
EL62,Wind_Ex,Elec_Transmission,1,2025,1
EL62,Wind_Ex,Elec_Transmission,1,2030,1
EL62,Wind_Ex,Elec_Transmission,1,2035,1
EL62,Wind_Ex,Elec_Transmission,1,2040,1
EL62,Wind_Ex,Elec_Transmission,1,2045,1
EL62,Wind_Ex,Elec_Transmission,1,2050,1
EL63,Wind,Elec_Transmission,1,2023,1
EL63,Wind,Elec_Transmission,1,2025,1
EL63,Wind,Elec_Transmission,1,2030,1
EL63,Wind,Elec_Transmission,1,2035,1
EL63,Wind,Elec_Transmission,1,2040,1
EL63,Wind,Elec_Transmission,1,2045,1
EL63,Wind,Elec_Transmission,1,2050,1
EL63,Wind_Ex,Elec_Transmission,1,2023,1
EL63,Wind_Ex,Elec_Transmission,1,2025,1
EL63,Wind_Ex,Elec_Transmission,1,2030,1
EL63,Wind_Ex,Elec_Transmission,1,2035,1
EL63,Wind_Ex,Elec_Transmission,1,2040,1
EL63,Wind_Ex,Elec_Transmission,1,2045,1
EL63,Wind_Ex,Elec_Transmission,1,2050,1
EL64,Wind,Elec_Transmission,1,2023,1
EL64,Wind,Elec_Transmission,1,2025,1
EL64,Wind,Elec_Transmission,1,2030,1
EL64,Wind,Elec_Transmission,1,2035,1
EL64,Wind,Elec_Transmission,1,2040,1
EL64,Wind,Elec_Transmission,1,2045,1
EL64,Wind,Elec_Transmission,1,2050,1
EL64,Wind_Ex,Elec_Transmission,1,2023,1
EL64,Wind_Ex,Elec_Transmission,1,2025,1
EL64,Wind_Ex,Elec_Transmission,1,2030,1
EL64,Wind_Ex,Elec_Transmission,1,2035,1
EL64,Wind_Ex,Elec_Transmission,1,2040,1
EL64,Wind_Ex,Elec_Transmission,1,2045,1
EL64,Wind_Ex,Elec_Transmission,1,2050,1
EL30,Wind,Elec_Transmission,1,2023,1
EL30,Wind,Elec_Transmission,1,2025,1
EL30,Wind,Elec_Transmission,1,2030,1
EL30,Wind,Elec_Transmission,1,2035,1
EL30,Wind,Elec_Transmission,1,2040,1
EL30,Wind,Elec_Transmission,1,2045,1
EL30,Wind,Elec_Transmission,1,2050,1
EL30,Wind_Ex,Elec_Transmission,1,2023,1
EL30,Wind_Ex,Elec_Transmission,1,2025,1
EL30,Wind_Ex,Elec_Transmission,1,2030,1
EL30,Wind_Ex,Elec_Transmission,1,2035,1
EL30,Wind_Ex,Elec_Transmission,1,2040,1
EL30,Wind_Ex,Elec_Transmission,1,2045,1
EL30,Wind_Ex,Elec_Transmission,1,2050,1
EL65,Wind,Elec_Transmission,1,2023,1
EL65,Wind,Elec_Transmission,1,2025,1
EL65,Wind,Elec_Transmission,1,2030,1
EL65,Wind,Elec_Transmission,1,2035,1
EL65,Wind,Elec_Transmission,1,2040,1
EL65,Wind,Elec_Transmission,1,2045,1
EL65,Wind,Elec_Transmission,1,2050,1
EL65,Wind_Ex,Elec_Transmission,1,2023,1
EL65,Wind_Ex,Elec_Transmission,1,2025,1
EL65,Wind_Ex,Elec_Transmission,1,2030,1
EL65,Wind_Ex,Elec_Transmission,1,2035,1
EL65,Wind_Ex,Elec_Transmission,1,2040,1
EL65,Wind_Ex,Elec_Transmission,1,2045,1
EL65,Wind_Ex,Elec_Transmission,1,2050,1
Crete,Xilokamara,Elec_Transmission,1,2023,1
Crete,Xilokamara,Elec_Transmission,1,2025,1
Crete,Xilokamara,Elec_Transmission,1,2030,1
Crete,Xilokamara,Elec_Transmission,1,2035,1
Crete,Xilokamara,Elec_Transmission,1,2040,1
Crete,Xilokamara,Elec_Transmission,1,2045,1
Crete,Xilokamara,Elec_Transmission,1,2050,1
Crete,Elec_Network,Elec_Demand,1,2023,0.98
Crete,Elec_Network,Elec_Demand,1,2025,0.98
Crete,Elec_Network,Elec_Demand,1,2030,0.98
Crete,Elec_Network,Elec_Demand,1,2035,0.98
Crete,Elec_Network,Elec_Demand,1,2040,0.98
Crete,Elec_Network,Elec_Demand,1,2045,0.98
Crete,Elec_Network,Elec_Demand,1,2050,0.98
Crete,OffshoreWind,Elec_Transmission,1,2023,1
Crete,OffshoreWind,Elec_Transmission,1,2025,1
Crete,OffshoreWind,Elec_Transmission,1,2030,1
Crete,OffshoreWind,Elec_Transmission,1,2035,1
Crete,OffshoreWind,Elec_Transmission,1,2040,1
Crete,OffshoreWind,Elec_Transmission,1,2045,1
Crete,OffshoreWind,Elec_Transmission,1,2050,1
Crete,Wind,Elec_Transmission,1,2023,1
Crete,Wind,Elec_Transmission,1,2025,1
Crete,Wind,Elec_Transmission,1,2030,1
Crete,Wind,Elec_Transmission,1,2035,1
Crete,Wind,Elec_Transmission,1,2040,1
Crete,Wind,Elec_Transmission,1,2045,1
Crete,Wind,Elec_Transmission,1,2050,1
Crete,Wind_Ex,Elec_Transmission,1,2023,1
Crete,Wind_Ex,Elec_Transmission,1,2025,1
Crete,Wind_Ex,Elec_Transmission,1,2030,1
Crete,Wind_Ex,Elec_Transmission,1,2035,1
Crete,Wind_Ex,Elec_Transmission,1,2040,1
Crete,Wind_Ex,Elec_Transmission,1,2045,1
Crete,Wind_Ex,Elec_Transmission,1,2050,1
Crete,RooftopPV,Elec_Demand,1,2023,1
Crete,RooftopPV,Elec_Demand,1,2025,1
Crete,RooftopPV,Elec_Demand,1,2030,1
Crete,RooftopPV,Elec_Demand,1,2035,1
Crete,RooftopPV,Elec_Demand,1,2040,1
Crete,RooftopPV,Elec_Demand,1,2045,1
Crete,RooftopPV,Elec_Demand,1,2050,1
Crete,RooftopPV_Ex,Elec_Demand,1,2023,1
Crete,RooftopPV_Ex,Elec_Demand,1,2025,1
Crete,RooftopPV_Ex,Elec_Demand,1,2030,1
Crete,RooftopPV_Ex,Elec_Demand,1,2035,1
Crete,RooftopPV_Ex,Elec_Demand,1,2040,1
Crete,RooftopPV_Ex,Elec_Demand,1,2045,1
Crete,RooftopPV_Ex,Elec_Demand,1,2050,1
Crete,RoR,Elec_Transmission,1,2023,1
Crete,RoR,Elec_Transmission,1,2025,1
Crete,RoR,Elec_Transmission,1,2030,1
Crete,RoR,Elec_Transmission,1,2035,1
Crete,RoR,Elec_Transmission,1,2040,1
Crete,RoR,Elec_Transmission,1,2045,1
Crete,RoR,Elec_Transmission,1,2050,1
Crete,RoR_Ex,Elec_Transmission,1,2023,1
Crete,RoR_Ex,Elec_Transmission,1,2025,1
Crete,RoR_Ex,Elec_Transmission,1,2030,1
Crete,RoR_Ex,Elec_Transmission,1,2035,1
Crete,RoR_Ex,Elec_Transmission,1,2040,1
Crete,RoR_Ex,Elec_Transmission,1,2045,1
Crete,RoR_Ex,Elec_Transmission,1,2050,1
Crete,PV,Elec_Transmission,1,2023,1
Crete,PV,Elec_Transmission,1,2025,1
Crete,PV,Elec_Transmission,1,2030,1
Crete,PV,Elec_Transmission,1,2035,1
Crete,PV,Elec_Transmission,1,2040,1
Crete,PV,Elec_Transmission,1,2045,1
Crete,PV,Elec_Transmission,1,2050,1
Crete,PV_Ex,Elec_Transmission,1,2023,1
Crete,PV_Ex,Elec_Transmission,1,2025,1
Crete,PV_Ex,Elec_Transmission,1,2030,1
Crete,PV_Ex,Elec_Transmission,1,2035,1
Crete,PV_Ex,Elec_Transmission,1,2040,1
Crete,PV_Ex,Elec_Transmission,1,2045,1
Crete,PV_Ex,Elec_Transmission,1,2050,1
THIRA,Elec_Network,Elec_Demand,1,2023,0.98
THIRA,Elec_Network,Elec_Demand,1,2025,0.98
THIRA,Elec_Network,Elec_Demand,1,2030,0.98
THIRA,Elec_Network,Elec_Demand,1,2035,0.98
THIRA,Elec_Network,Elec_Demand,1,2040,0.98
THIRA,Elec_Network,Elec_Demand,1,2045,0.98
THIRA,Elec_Network,Elec_Demand,1,2050,0.98
THIRA,OffshoreWind,Elec_Transmission,1,2023,1
THIRA,OffshoreWind,Elec_Transmission,1,2025,1
THIRA,OffshoreWind,Elec_Transmission,1,2030,1
THIRA,OffshoreWind,Elec_Transmission,1,2035,1
THIRA,OffshoreWind,Elec_Transmission,1,2040,1
THIRA,OffshoreWind,Elec_Transmission,1,2045,1
THIRA,OffshoreWind,Elec_Transmission,1,2050,1
THIRA,Wind,Elec_Transmission,1,2023,1
THIRA,Wind,Elec_Transmission,1,2025,1
THIRA,Wind,Elec_Transmission,1,2030,1
THIRA,Wind,Elec_Transmission,1,2035,1
THIRA,Wind,Elec_Transmission,1,2040,1
THIRA,Wind,Elec_Transmission,1,2045,1
THIRA,Wind,Elec_Transmission,1,2050,1
THIRA,Wind_Ex,Elec_Transmission,1,2023,1
THIRA,Wind_Ex,Elec_Transmission,1,2025,1
THIRA,Wind_Ex,Elec_Transmission,1,2030,1
THIRA,Wind_Ex,Elec_Transmission,1,2035,1
THIRA,Wind_Ex,Elec_Transmission,1,2040,1
THIRA,Wind_Ex,Elec_Transmission,1,2045,1
THIRA,Wind_Ex,Elec_Transmission,1,2050,1
THIRA,RooftopPV,Elec_Demand,1,2023,1
THIRA,RooftopPV,Elec_Demand,1,2025,1
THIRA,RooftopPV,Elec_Demand,1,2030,1
THIRA,RooftopPV,Elec_Demand,1,2035,1
THIRA,RooftopPV,Elec_Demand,1,2040,1
THIRA,RooftopPV,Elec_Demand,1,2045,1
THIRA,RooftopPV,Elec_Demand,1,2050,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2023,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2025,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2030,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2035,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2040,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2045,1
THIRA,RooftopPV_Ex,Elec_Demand,1,2050,1
THIRA,PV,Elec_Transmission,1,2023,1
THIRA,PV,Elec_Transmission,1,2025,1
THIRA,PV,Elec_Transmission,1,2030,1
THIRA,PV,Elec_Transmission,1,2035,1
THIRA,PV,Elec_Transmission,1,2040,1
THIRA,PV,Elec_Transmission,1,2045,1
THIRA,PV,Elec_Transmission,1,2050,1
THIRA,PV_Ex,Elec_Transmission,1,2023,1
THIRA,PV_Ex,Elec_Transmission,1,2025,1
THIRA,PV_Ex,Elec_Transmission,1,2030,1
THIRA,PV_Ex,Elec_Transmission,1,2035,1
THIRA,PV_Ex,Elec_Transmission,1,2040,1
THIRA,PV_Ex,Elec_Transmission,1,2045,1
THIRA,PV_Ex,Elec_Transmission,1,2050,1
SAMOS,Elec_Network,Elec_Demand,1,2023,0.98
SAMOS,Elec_Network,Elec_Demand,1,2025,0.98
SAMOS,Elec_Network,Elec_Demand,1,2030,0.98
SAMOS,Elec_Network,Elec_Demand,1,2035,0.98
SAMOS,Elec_Network,Elec_Demand,1,2040,0.98
SAMOS,Elec_Network,Elec_Demand,1,2045,0.98
SAMOS,Elec_Network,Elec_Demand,1,2050,0.98
SAMOS,OffshoreWind,Elec_Transmission,1,2023,1
SAMOS,OffshoreWind,Elec_Transmission,1,2025,1
SAMOS,OffshoreWind,Elec_Transmission,1,2030,1
SAMOS,OffshoreWind,Elec_Transmission,1,2035,1
SAMOS,OffshoreWind,Elec_Transmission,1,2040,1
SAMOS,OffshoreWind,Elec_Transmission,1,2045,1
SAMOS,OffshoreWind,Elec_Transmission,1,2050,1
SAMOS,Wind,Elec_Transmission,1,2023,1
SAMOS,Wind,Elec_Transmission,1,2025,1
SAMOS,Wind,Elec_Transmission,1,2030,1
SAMOS,Wind,Elec_Transmission,1,2035,1
SAMOS,Wind,Elec_Transmission,1,2040,1
SAMOS,Wind,Elec_Transmission,1,2045,1
SAMOS,Wind,Elec_Transmission,1,2050,1
SAMOS,Wind_Ex,Elec_Transmission,1,2023,1
SAMOS,Wind_Ex,Elec_Transmission,1,2025,1
SAMOS,Wind_Ex,Elec_Transmission,1,2030,1
SAMOS,Wind_Ex,Elec_Transmission,1,2035,1
SAMOS,Wind_Ex,Elec_Transmission,1,2040,1
SAMOS,Wind_Ex,Elec_Transmission,1,2045,1
SAMOS,Wind_Ex,Elec_Transmission,1,2050,1
SAMOS,RooftopPV,Elec_Demand,1,2023,1
SAMOS,RooftopPV,Elec_Demand,1,2025,1
SAMOS,RooftopPV,Elec_Demand,1,2030,1
SAMOS,RooftopPV,Elec_Demand,1,2035,1
SAMOS,RooftopPV,Elec_Demand,1,2040,1
SAMOS,RooftopPV,Elec_Demand,1,2045,1
SAMOS,RooftopPV,Elec_Demand,1,2050,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2023,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2025,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2030,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2035,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2040,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2045,1
SAMOS,RooftopPV_Ex,Elec_Demand,1,2050,1
SAMOS,PV,Elec_Transmission,1,2023,1
SAMOS,PV,Elec_Transmission,1,2025,1
SAMOS,PV,Elec_Transmission,1,2030,1
SAMOS,PV,Elec_Transmission,1,2035,1
SAMOS,PV,Elec_Transmission,1,2040,1
SAMOS,PV,Elec_Transmission,1,2045,1
SAMOS,PV,Elec_Transmission,1,2050,1
SAMOS,PV_Ex,Elec_Transmission,1,2023,1
SAMOS,PV_Ex,Elec_Transmission,1,2025,1
SAMOS,PV_Ex,Elec_Transmission,1,2030,1
SAMOS,PV_Ex,Elec_Transmission,1,2035,1
SAMOS,PV_Ex,Elec_Transmission,1,2040,1
SAMOS,PV_Ex,Elec_Transmission,1,2045,1
SAMOS,PV_Ex,Elec_Transmission,1,2050,1
CHIOS,Elec_Network,Elec_Demand,1,2023,0.98
CHIOS,Elec_Network,Elec_Demand,1,2025,0.98
CHIOS,Elec_Network,Elec_Demand,1,2030,0.98
CHIOS,Elec_Network,Elec_Demand,1,2035,0.98
CHIOS,Elec_Network,Elec_Demand,1,2040,0.98
CHIOS,Elec_Network,Elec_Demand,1,2045,0.98
CHIOS,Elec_Network,Elec_Demand,1,2050,0.98
CHIOS,OffshoreWind,Elec_Transmission,1,2023,1
CHIOS,OffshoreWind,Elec_Transmission,1,2025,1
CHIOS,OffshoreWind,Elec_Transmission,1,2030,1
CHIOS,OffshoreWind,Elec_Transmission,1,2035,1
CHIOS,OffshoreWind,Elec_Transmission,1,2040,1
CHIOS,OffshoreWind,Elec_Transmission,1,2045,1
CHIOS,OffshoreWind,Elec_Transmission,1,2050,1
CHIOS,Wind,Elec_Transmission,1,2023,1
CHIOS,Wind,Elec_Transmission,1,2025,1
CHIOS,Wind,Elec_Transmission,1,2030,1
CHIOS,Wind,Elec_Transmission,1,2035,1
CHIOS,Wind,Elec_Transmission,1,2040,1
CHIOS,Wind,Elec_Transmission,1,2045,1
CHIOS,Wind,Elec_Transmission,1,2050,1
CHIOS,Wind_Ex,Elec_Transmission,1,2023,1
CHIOS,Wind_Ex,Elec_Transmission,1,2025,1
CHIOS,Wind_Ex,Elec_Transmission,1,2030,1
CHIOS,Wind_Ex,Elec_Transmission,1,2035,1
CHIOS,Wind_Ex,Elec_Transmission,1,2040,1
CHIOS,Wind_Ex,Elec_Transmission,1,2045,1
CHIOS,Wind_Ex,Elec_Transmission,1,2050,1
CHIOS,RooftopPV,Elec_Demand,1,2023,1
CHIOS,RooftopPV,Elec_Demand,1,2025,1
CHIOS,RooftopPV,Elec_Demand,1,2030,1
CHIOS,RooftopPV,Elec_Demand,1,2035,1
CHIOS,RooftopPV,Elec_Demand,1,2040,1
CHIOS,RooftopPV,Elec_Demand,1,2045,1
CHIOS,RooftopPV,Elec_Demand,1,2050,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2023,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2025,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2030,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2035,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2040,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2045,1
CHIOS,RooftopPV_Ex,Elec_Demand,1,2050,1
CHIOS,PV,Elec_Transmission,1,2023,1
CHIOS,PV,Elec_Transmission,1,2025,1
CHIOS,PV,Elec_Transmission,1,2030,1
CHIOS,PV,Elec_Transmission,1,2035,1
CHIOS,PV,Elec_Transmission,1,2040,1
CHIOS,PV,Elec_Transmission,1,2045,1
CHIOS,PV,Elec_Transmission,1,2050,1
CHIOS,PV_Ex,Elec_Transmission,1,2023,1
CHIOS,PV_Ex,Elec_Transmission,1,2025,1
CHIOS,PV_Ex,Elec_Transmission,1,2030,1
CHIOS,PV_Ex,Elec_Transmission,1,2035,1
CHIOS,PV_Ex,Elec_Transmission,1,2040,1
CHIOS,PV_Ex,Elec_Transmission,1,2045,1
CHIOS,PV_Ex,Elec_Transmission,1,2050,1
LESVOS,Elec_Network,Elec_Demand,1,2023,0.98
LESVOS,Elec_Network,Elec_Demand,1,2025,0.98
LESVOS,Elec_Network,Elec_Demand,1,2030,0.98
LESVOS,Elec_Network,Elec_Demand,1,2035,0.98
LESVOS,Elec_Network,Elec_Demand,1,2040,0.98
LESVOS,Elec_Network,Elec_Demand,1,2045,0.98
LESVOS,Elec_Network,Elec_Demand,1,2050,0.98
LESVOS,OffshoreWind,Elec_Transmission,1,2023,1
LESVOS,OffshoreWind,Elec_Transmission,1,2025,1
LESVOS,OffshoreWind,Elec_Transmission,1,2030,1
LESVOS,OffshoreWind,Elec_Transmission,1,2035,1
LESVOS,OffshoreWind,Elec_Transmission,1,2040,1
LESVOS,OffshoreWind,Elec_Transmission,1,2045,1
LESVOS,OffshoreWind,Elec_Transmission,1,2050,1
LESVOS,Wind,Elec_Transmission,1,2023,1
LESVOS,Wind,Elec_Transmission,1,2025,1
LESVOS,Wind,Elec_Transmission,1,2030,1
LESVOS,Wind,Elec_Transmission,1,2035,1
LESVOS,Wind,Elec_Transmission,1,2040,1
LESVOS,Wind,Elec_Transmission,1,2045,1
LESVOS,Wind,Elec_Transmission,1,2050,1
LESVOS,Wind_Ex,Elec_Transmission,1,2023,1
LESVOS,Wind_Ex,Elec_Transmission,1,2025,1
LESVOS,Wind_Ex,Elec_Transmission,1,2030,1
LESVOS,Wind_Ex,Elec_Transmission,1,2035,1
LESVOS,Wind_Ex,Elec_Transmission,1,2040,1
LESVOS,Wind_Ex,Elec_Transmission,1,2045,1
LESVOS,Wind_Ex,Elec_Transmission,1,2050,1
LESVOS,RooftopPV,Elec_Demand,1,2023,1
LESVOS,RooftopPV,Elec_Demand,1,2025,1
LESVOS,RooftopPV,Elec_Demand,1,2030,1
LESVOS,RooftopPV,Elec_Demand,1,2035,1
LESVOS,RooftopPV,Elec_Demand,1,2040,1
LESVOS,RooftopPV,Elec_Demand,1,2045,1
LESVOS,RooftopPV,Elec_Demand,1,2050,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2023,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2025,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2030,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2035,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2040,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2045,1
LESVOS,RooftopPV_Ex,Elec_Demand,1,2050,1
LESVOS,PV,Elec_Transmission,1,2023,1
LESVOS,PV,Elec_Transmission,1,2025,1
LESVOS,PV,Elec_Transmission,1,2030,1
LESVOS,PV,Elec_Transmission,1,2035,1
LESVOS,PV,Elec_Transmission,1,2040,1
LESVOS,PV,Elec_Transmission,1,2045,1
LESVOS,PV,Elec_Transmission,1,2050,1
LESVOS,PV_Ex,Elec_Transmission,1,2023,1
LESVOS,PV_Ex,Elec_Transmission,1,2025,1
LESVOS,PV_Ex,Elec_Transmission,1,2030,1
LESVOS,PV_Ex,Elec_Transmission,1,2035,1
LESVOS,PV_Ex,Elec_Transmission,1,2040,1
LESVOS,PV_Ex,Elec_Transmission,1,2045,1
LESVOS,PV_Ex,Elec_Transmission,1,2050,1
LEMNOS,Elec_Network,Elec_Demand,1,2023,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2025,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2030,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2035,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2040,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2045,0.98
LEMNOS,Elec_Network,Elec_Demand,1,2050,0.98
LEMNOS,OffshoreWind,Elec_Transmission,1,2023,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2025,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2030,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2035,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2040,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2045,1
LEMNOS,OffshoreWind,Elec_Transmission,1,2050,1
LEMNOS,Wind,Elec_Transmission,1,2023,1
LEMNOS,Wind,Elec_Transmission,1,2025,1
