REGION,TECHNOLOGY,YEAR,VALUE
CHIOS,PV,2030,0.235997104
CHIOS,PV,2035,0.235997104
CHIOS,PV,2040,0.235997104
CHIOS,PV,2045,0.235997104
CHIOS,PV,2050,0.235997104
Crete,PV,2023,3.210859699
Crete,PV,2025,3.210859699
Crete,PV,2030,3.210859699
Crete,PV,2035,3.210859699
Crete,PV,2040,3.210859699
Crete,PV,2045,3.210859699
Crete,PV,2050,3.210859699
EL30,PV,2023,0.616458904
EL30,PV,2025,0.616458904
EL30,PV,2030,0.616458904
EL30,PV,2035,0.616458904
EL30,PV,2040,0.616458904
EL30,PV,2045,0.616458904
EL30,PV,2050,0.616458904
EL51,PV,2023,3.522971991
EL51,PV,2025,3.522971991
EL51,PV,2030,3.522971991
EL51,PV,2035,3.522971991
EL51,PV,2040,3.522971991
EL51,PV,2045,3.522971991
EL51,PV,2050,3.522971991
EL52,PV,2023,6.694838731
EL52,PV,2025,6.694838731
EL52,PV,2030,6.694838731
EL52,PV,2035,6.694838731
EL52,PV,2040,6.694838731
EL52,PV,2045,6.694838731
EL52,PV,2050,6.694838731
EL53,PV,2023,2.759522469
EL53,PV,2025,2.759522469
EL53,PV,2030,2.759522469
EL53,PV,2035,2.759522469
EL53,PV,2040,2.759522469
EL53,PV,2045,2.759522469
EL53,PV,2050,2.759522469
EL54,PV,2023,5.06984512
EL54,PV,2025,5.06984512
EL54,PV,2030,5.06984512
EL54,PV,2035,5.06984512
EL54,PV,2040,5.06984512
EL54,PV,2045,5.06984512
EL54,PV,2050,5.06984512
EL61,PV,2023,0.681649266
EL61,PV,2025,0.681649266
EL61,PV,2030,0.681649266
EL61,PV,2035,0.681649266
EL61,PV,2040,0.681649266
EL61,PV,2045,0.681649266
EL61,PV,2050,0.681649266
EL62,PV,2023,0.510533653
EL62,PV,2025,0.510533653
EL62,PV,2030,0.510533653
EL62,PV,2035,0.510533653
EL62,PV,2040,0.510533653
EL62,PV,2045,0.510533653
EL62,PV,2050,0.510533653
EL63,PV,2023,2.453422195
EL63,PV,2025,2.453422195
EL63,PV,2030,2.453422195
EL63,PV,2035,2.453422195
EL63,PV,2040,2.453422195
EL63,PV,2045,2.453422195
EL63,PV,2050,2.453422195
EL64,PV,2023,3.497329805
EL64,PV,2025,3.497329805
EL64,PV,2030,3.497329805
EL64,PV,2035,3.497329805
EL64,PV,2040,3.497329805
EL64,PV,2045,3.497329805
EL64,PV,2050,3.497329805
EL65,PV,2023,4.326084661
EL65,PV,2025,4.326084661
EL65,PV,2030,4.326084661
EL65,PV,2035,4.326084661
EL65,PV,2040,4.326084661
EL65,PV,2045,4.326084661
EL65,PV,2050,4.326084661
KARPATHOS,PV,2023,0.155523394
KARPATHOS,PV,2025,0.155523394
KARPATHOS,PV,2030,0.155523394
KARPATHOS,PV,2035,0.155523394
KARPATHOS,PV,2040,0.155523394
KARPATHOS,PV,2045,0.155523394
KARPATHOS,PV,2050,0.155523394
KOS,PV,2023,0.205821422
KOS,PV,2025,0.205821422
KOS,PV,2030,0.205821422
KOS,PV,2035,0.205821422
KOS,PV,2040,0.205821422
KOS,PV,2045,0.205821422
KOS,PV,2050,0.205821422
LEMNOS,PV,2023,0.13381005
LEMNOS,PV,2025,0.13381005
LEMNOS,PV,2030,0.13381005
LEMNOS,PV,2035,0.13381005
LEMNOS,PV,2040,0.13381005
LEMNOS,PV,2045,0.13381005
LEMNOS,PV,2050,0.13381005
LESVOS,PV,2023,0.457536828
LESVOS,PV,2025,0.457536828
LESVOS,PV,2030,0.457536828
LESVOS,PV,2035,0.457536828
LESVOS,PV,2040,0.457536828
LESVOS,PV,2045,0.457536828
LESVOS,PV,2050,0.457536828
RODOS,PV,2023,0.670359456
RODOS,PV,2025,0.670359456
RODOS,PV,2030,0.670359456
RODOS,PV,2035,0.670359456
RODOS,PV,2040,0.670359456
RODOS,PV,2045,0.670359456
RODOS,PV,2050,0.670359456
SAMOS,PV,2023,0.133757375
SAMOS,PV,2025,0.133757375
SAMOS,PV,2030,0.133757375
SAMOS,PV,2035,0.133757375
SAMOS,PV,2040,0.133757375
SAMOS,PV,2045,0.133757375
SAMOS,PV,2050,0.133757375
SERIFOS,PV,2023,0.036011231
SERIFOS,PV,2025,0.036011231
SERIFOS,PV,2030,0.036011231
SERIFOS,PV,2035,0.036011231
SERIFOS,PV,2040,0.036011231
SERIFOS,PV,2045,0.036011231
SERIFOS,PV,2050,0.036011231
SKYROS,PV,2023,0.062508553
SKYROS,PV,2025,0.062508553
SKYROS,PV,2030,0.062508553
SKYROS,PV,2035,0.062508553
SKYROS,PV,2040,0.062508553
SKYROS,PV,2045,0.062508553
SKYROS,PV,2050,0.062508553
THIRA,PV,2023,0.043573365
THIRA,PV,2025,0.043573365
THIRA,PV,2030,0.043573365
THIRA,PV,2035,0.043573365
THIRA,PV,2040,0.043573365
THIRA,PV,2045,0.043573365
THIRA,PV,2050,0.043573365
CHIOS,RooftopPV,2023,0.050225301
CHIOS,RooftopPV,2025,0.050225301
CHIOS,RooftopPV,2030,0.050225301
CHIOS,RooftopPV,2035,0.050225301
CHIOS,RooftopPV,2040,0.050225301
CHIOS,RooftopPV,2045,0.050225301
CHIOS,RooftopPV,2050,0.050225301
Crete,RooftopPV,2023,0.656202097
Crete,RooftopPV,2025,0.656202097
Crete,RooftopPV,2030,0.656202097
Crete,RooftopPV,2035,0.656202097
